Field1;photoID;photoTitle;photoUrl;photoAccur;photoTags;photoTagsC;photoComme;photoDateP;photoDateT;photoDescr;photoNotes;photoNot_1;photoMedia;photoMed_1;photoLicen;photoIsFam;photoIsFri;photoIsPri;photoLongi;photoLatit;userID;userName;userRealNa;userPhotoC;userPhotoF;userPhot_1;userLocati;userBuddyI;userIsPro;userIsAdmi;userContac;userPhotoS
951;5692369633;Berlin Tourismus am Brandenburger Tor ~ Tourismus Fotos Berlin;http://www.flickr.com/photos/berlin-bleibt-berlin/5692369633/;16;Brandenburger Tor - Berlin - Pariser Platz - Platz - Sehens??rdigkeit - Sehens??rdigkeiten - Sehensw??rdigkeit Berlin - Sehensw??rdigkeiten Berlin - Berliner - Fotogalerie Berlin Foto Fotos Gallery Galerie Galerie - Berlin Platz Platz - Berlin Brandenbur;17;0;6 May 2011 09:21:34 GMT;6 May 2011 09:21:34 GMT;"Tourismus Fotos am Brandenburger Tor auf dem Pariser Platz in Berlin. Riesenseifenblasen am Brandenburger Tor ~ <a href=""http://berlin-bleibt-berlin.de/reise-tourismus-berlin/"" target=""_blank"" rel=""nofollow"">Reise &amp; Tourismus in Berlin...</a> ~ Foto:";;0;NA;NA;0;FALSE;FALSE;NA;13,378826;52,516438;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
952;5692369631;Berlin Tourismus am Brandenburger Tor ~ Tourismus in Berlin;http://www.flickr.com/photos/berlin-bleibt-berlin/5692369631/;16;Brandenburger Tor - Berlin - Pariser Platz - Platz - Sehens??rdigkeit - Sehens??rdigkeiten - Sehensw??rdigkeit Berlin - Sehensw??rdigkeiten Berlin - Berliner - Fotogalerie Berlin Foto Fotos Gallery Galerie Galerie - Berlin Brandenburger Tor Berliner Tour;15;0;6 May 2011 09:21:34 GMT;6 May 2011 09:21:34 GMT;"Tourismus Fotos am Brandenburger Tor auf dem Pariser Platz in Berlin. &quot;Die Touristen sind anstrengend. Eine kleine Pause muss sein.&quot; ~ <a href=""http://berlin-bleibt-berlin.de/reise-tourismus-berlin/"" target=""_blank"" rel=""nofollow"">Reise &amp; T";;0;NA;NA;0;FALSE;FALSE;NA;13,378826;52,516438;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
953;5687856181;Brandenburger Tor;http://www.flickr.com/photos/ralphschwarz/5687856181/;16;Brandenburger Tor - Berlin - Architektur - Hauptstadt - Geotagged -;5;0;4 May 2011 21:07:08 GMT;4 May 2011 18:21:10 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378773;52,515896;61572027@N07;RalphSchwarz;Ralph Schwarz;25;10 Apr 2011 14:16:22 GMT;10 Apr 2011 13:52:11 GMT;Freiburg, Deutschland;http://www.flickr.com/images/buddyicon.jpg;FALSE;FALSE;0;8
954;5676466793;Berlin -8434;http://www.flickr.com/photos/torplo/5676466793/;16;Berlin - Brandenburger Tor - Bundestag - Deutschland - Ort - Reichstag - Tiergarten - location - DEU -;9;0;1 May 2011 19:15:39 GMT;27 Apr 2011 07:25:08 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,376336;52,518208;53376140@N03;Torplo;;1133;6 Sep 2010 18:58:32 GMT;22 Oct 2008 19:06:01 GMT;;http://www.flickr.com/images/buddyicon.jpg;TRUE;FALSE;6;32
955;5637152540;Planning out next journey;http://www.flickr.com/photos/corscri/5637152540/;16;berlin - berlino - pariserplatz - unterdenlinden - mitte - brandenburgertor - corscri -;7;0;20 Apr 2011 06:28:00 GMT;20 Apr 2011 04:30:32 GMT;Berlin, Thursday 2nd to Sunday 5th June 2011... daje tutti!;"<a href=""http://www.flickr.com/photos/corscri/5120544432/in/set-72157603351470560/"">www.flickr.com/photos/corscri/5120544432/in/set-721576033...</a> - <a href=""http://www.flickr.com/photos/corscri/5099029130/in/set-72157625084275619"">www.flickr.com/photo";10;NA;NA;1;FALSE;FALSE;NA;13,378538;52,516422;33399095@N00;Corscri Daje Tutti! [Cristiano Corsini];cristiano corsini;1741;5 May 2006 13:26:29 GMT;23 Nov 2002 15:06:27 GMT;rome (earth), it;http://farm6.static.flickr.com/5461/buddyicons/33399095@N00.jpg;TRUE;FALSE;1000;59
956;5619397520;Brandenburger Tor Berlin;http://www.flickr.com/photos/51722475@N05/5619397520/;16;Berlin - Germany - Nachtaufnahme - Nightimages - Blauestunde - Brandenburgertor -;6;0;14 Apr 2011 14:43:22 GMT;10 Apr 2011 17:37:12 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378257;52,516293;51722475@N05;r?Âhrich;;12;19 Feb 2011 10:36:04 GMT;11 Feb 2011 10:56:53 GMT;;http://farm8.static.flickr.com/7023/buddyicons/51722475@N05.jpg;FALSE;FALSE;4;0
957;5614584130;Brandenburger Gate, Berlin;http://www.flickr.com/photos/25984137@N05/5614584130/;16;Brandenburger Gate - Brandenburger Tor - Berlin - Germany - Deutschland - RobertZijlstra -;6;1;12 Apr 2011 21:30:45 GMT;9 Apr 2011 15:39:01 GMT;The Brandenburg Gate (German: Brandenburger Tor) is a former city gate and one of the main symbols of Berlin and Germany. It is located west of the city center at the junction of Unter den Linden and Ebertstra??e, immediately west of the Pariser Platz. I;;0;NA;NA;0;FALSE;FALSE;NA;13,378193;52,516273;25984137@N05;Robert Zijlstra;Robert Zijlstra;288;16 Nov 2008 17:25:27 GMT;21 Nov 2005 20:52:36 GMT;;http://farm4.static.flickr.com/3034/buddyicons/25984137@N05.jpg;TRUE;FALSE;36;20
958;5602813479;The Dark Force;http://www.flickr.com/photos/santacruiser/5602813479/;16;Berlin - Germany - Brandenburger Tor - Brandenburg Gate - Darth Vader -;5;1;9 Apr 2011 15:16:28 GMT;31 Mar 2011 11:47:01 GMT;Brandenburg Gate;;0;NA;NA;3;FALSE;FALSE;NA;13,378573;52,516323;83308875@N00;Santa Cruiser;Stefan Klaas;4516;22 Apr 2006 19:51:45 GMT;24 Feb 1974 21:41:26 GMT;Cologne, Germany;http://farm1.static.flickr.com/52/buddyicons/83308875@N00.jpg;TRUE;FALSE;74;97
959;5592279662;U Bahnhof Berlin Brandenburger Tor;http://www.flickr.com/photos/berlin-bleibt-berlin/5592279662/;16;Berlin - Berlin zum einsteigen - Brandenburger Tor - Brandenburger - Tor - einsteigen - U Banhof - U-Bhf - U55 - U-Bahn - U - Bahnhof - Bhf - Bahnhof Berlin -;14;1;5 Apr 2011 13:32:52 GMT;5 Apr 2011 13:32:52 GMT;"Berlin zum einsteigen. U Bahnhof Berlin Brandenburger Tor. Foto: Armin von der Werth ~ <a href=""http://berlin-bleibt-berlin.de/verkehr/"" target=""_blank"" rel=""nofollow"">Verkehr in Berlin...</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,381669;52,51662;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
960;5591638655;U Bahnhof Berlin Brandenburger Tor;http://www.flickr.com/photos/berlin-bleibt-berlin/5591638655/;16;Berlin - Berlin zum einsteigen - Brandenburger Tor - Brandenburger - Tor - einsteigen - U Banhof - U-Bhf - U55 - U-Bahn - U - Bahnhof - Bhf - Bahnhof Berlin -;14;0;5 Apr 2011 13:10:55 GMT;5 Apr 2011 13:10:55 GMT;"Berlin zum einsteigen. U Bahnhof Berlin Brandenburger Tor. Foto: Armin von der Werth ~ <a href=""http://berlin-bleibt-berlin.de/verkehr/"" target=""_blank"" rel=""nofollow"">Verkehr in Berlin...</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,381669;52,51662;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
961;5591638651;U Bahnhof Berlin Brandenburger Tor;http://www.flickr.com/photos/berlin-bleibt-berlin/5591638651/;16;Berlin - Berlin zum einsteigen - Brandenburger Tor - Brandenburger - Tor - einsteigen - U Banhof - U-Bhf - U55 - U-Bahn - U - Bahnhof - Bhf - Bahnhof Berlin -;14;0;5 Apr 2011 13:10:55 GMT;5 Apr 2011 13:10:55 GMT;"Berlin zum einsteigen. U Bahnhof Berlin Brandenburger Tor. Foto: Armin von der Werth ~ <a href=""http://berlin-bleibt-berlin.de/verkehr/"" target=""_blank"" rel=""nofollow"">Verkehr in Berlin...</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,381669;52,51662;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
962;5591638613;U Bahnhof Berlin Brandenburger Tor;http://www.flickr.com/photos/berlin-bleibt-berlin/5591638613/;16;Berlin - Berlin zum einsteigen - Brandenburger Tor - Brandenburger - Tor - einsteigen - U Banhof - U-Bhf - U55 - U-Bahn - U - Bahnhof - Bhf - Bahnhof Berlin -;14;0;5 Apr 2011 13:10:54 GMT;5 Apr 2011 13:10:54 GMT;"Berlin zum einsteigen. U Bahnhof Berlin Brandenburger Tor. Foto: Armin von der Werth ~ <a href=""http://berlin-bleibt-berlin.de/verkehr/"" target=""_blank"" rel=""nofollow"">Verkehr in Berlin...</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,381669;52,51662;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
963;5591638609;S Bahnhof Berlin Brandenburger Tor;http://www.flickr.com/photos/berlin-bleibt-berlin/5591638609/;16;Berlin - Berlin zum einsteigen - Brandenburger Tor - Brandenburger - Tor - einsteigen - zum S Banhof - S-Bhf S1 S2 S-Bahn S Bahnhof Bahnhof - Berlin S - Bahnhof -;10;0;5 Apr 2011 13:10:54 GMT;5 Apr 2011 13:10:54 GMT;"Berlin zum einsteigen. S Bahnhof Berlin Brandenburger Tor. Foto: Armin von der Werth ~ <a href=""http://berlin-bleibt-berlin.de/verkehr/"" target=""_blank"" rel=""nofollow"">Verkehr in Berlin...</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,381787;52,516388;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
964;5590545132;Brandenburger Tor;http://www.flickr.com/photos/twfno/5590545132/;16;brandenburger tor - branderburg gate - berlin - germany - deutschland - calexico7 -;6;5;4 Apr 2011 22:46:23 GMT;26 Mar 2010 09:44:14 GMT;"<a href=""http://bighugelabs.com/onblack.php?id=5590545132&amp;size=large"" rel=""nofollow"">View On Black</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,377746;52,516216;95351301@N00;calexico7;Rob;150;2 Dec 2008 08:53:02 GMT;15 Nov 2005 20:04:46 GMT;London, UK;http://farm1.static.flickr.com/40/buddyicons/95351301@N00.jpg;FALSE;FALSE;517;25
965;5584545339;31. Berliner Halbmarathon;http://www.flickr.com/photos/frankeggen/5584545339/;16;Berlin - Marathon - Halbmarathon - Sport - L?ñufer - 31. Berliner Halbmarathon - Siegess?ñule - Brandenburger Tor - Deutschland -;9;0;3 Apr 2011 12:47:47 GMT;3 Apr 2011 08:43:19 GMT;60.000 Zuschauer haben am Sonntag, den 03. April 2001 beim 31. Berliner Halbmarathon teilgenommen, Mehr als 25.000 Teilnehmer waren am Start.Hier die L?ñufer kommend aus Richtung Brandenburger Tor zur Siegess?ñule.;;0;NA;NA;0;FALSE;FALSE;NA;13,352111;52,51469;57447841@N05;frankeggen;Frank Eggen;1233;31 Dec 2010 18:02:02 GMT;7 Dec 2002 02:32:29 GMT;Berlin, Deutschland;http://farm6.static.flickr.com/5167/buddyicons/57447841@N05.jpg;TRUE;FALSE;34;14
966;5585136854;31. Berliner Halbmarathon;http://www.flickr.com/photos/frankeggen/5585136854/;16;Berlin - Marathon - Halbmarathon - Sport - L?ñufer - 31. Berliner Halbmarathon - Siegess?ñule - Brandenburger Tor - Deutschland -;9;0;3 Apr 2011 12:48:13 GMT;3 Apr 2011 08:43:52 GMT;60.000 Zuschauer haben am Sonntag, den 03. April 2001 beim 31. Berliner Halbmarathon teilgenommen, Mehr als 25.000 Teilnehmer waren am Start.Hier die L?ñufer kommend aus Richtung Brandenburger Tor zur Siegess?ñule.;;0;NA;NA;0;FALSE;FALSE;NA;13,352583;52,514675;57447841@N05;frankeggen;Frank Eggen;1233;31 Dec 2010 18:02:02 GMT;7 Dec 2002 02:32:29 GMT;Berlin, Deutschland;http://farm6.static.flickr.com/5167/buddyicons/57447841@N05.jpg;TRUE;FALSE;34;14
967;5583508944;Brandenburger Tor;http://www.flickr.com/photos/marciomangar/5583508944/;16;Berlin - Germany - BrandenburgerTor -;3;0;2 Apr 2011 22:34:52 GMT;19 Mar 2011 06:19:07 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378311;52,516376;8058223@N06;marcio.garcia;Marcio Garcia;2020;14 Jul 2007 21:38:12 GMT;12 May 2007 16:57:09 GMT;Sao Paulo, Brazil;http://farm2.static.flickr.com/1398/buddyicons/8058223@N06.jpg;TRUE;FALSE;33;21
968;5582926653;Brandenburger Tor;http://www.flickr.com/photos/marciomangar/5582926653/;16;Berlin - Germany - BrandenburgerTor -;3;0;2 Apr 2011 22:37:02 GMT;19 Mar 2011 06:24:19 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378289;52,51657;8058223@N06;marcio.garcia;Marcio Garcia;2020;14 Jul 2007 21:38:12 GMT;12 May 2007 16:57:09 GMT;Sao Paulo, Brazil;http://farm2.static.flickr.com/1398/buddyicons/8058223@N06.jpg;TRUE;FALSE;33;21
969;5582923441;Brandenburger Tor;http://www.flickr.com/photos/marciomangar/5582923441/;16;Berlin - Germany - BrandenburgerTor -;3;0;2 Apr 2011 22:35:41 GMT;19 Mar 2011 06:19:41 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,378311;52,516376;8058223@N06;marcio.garcia;Marcio Garcia;2020;14 Jul 2007 21:38:12 GMT;12 May 2007 16:57:09 GMT;Sao Paulo, Brazil;http://farm2.static.flickr.com/1398/buddyicons/8058223@N06.jpg;TRUE;FALSE;33;21
970;5582768391;Brandenburger Tor;http://www.flickr.com/photos/marciomangar/5582768391/;16;Berlin - Germany - BrandenburgerTor -;3;0;2 Apr 2011 21:32:08 GMT;26 Mar 2011 06:25:00 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,3783;52,516415;8058223@N06;marcio.garcia;Marcio Garcia;2020;14 Jul 2007 21:38:12 GMT;12 May 2007 16:57:09 GMT;Sao Paulo, Brazil;http://farm2.static.flickr.com/1398/buddyicons/8058223@N06.jpg;TRUE;FALSE;33;21
971;5583353132;Brandenburger Tor;http://www.flickr.com/photos/marciomangar/5583353132/;16;Berlin - Germany - BrandenburgerTor -;3;0;2 Apr 2011 21:31:29 GMT;26 Mar 2011 06:24:50 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,3783;52,516415;8058223@N06;marcio.garcia;Marcio Garcia;2020;14 Jul 2007 21:38:12 GMT;12 May 2007 16:57:09 GMT;Sao Paulo, Brazil;http://farm2.static.flickr.com/1398/buddyicons/8058223@N06.jpg;TRUE;FALSE;33;21
972;5582764989;Brandenburger Tor;http://www.flickr.com/photos/marciomangar/5582764989/;16;Berlin - Germany - BrandenburgerTor -;3;0;2 Apr 2011 21:30:42 GMT;26 Mar 2011 05:13:14 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,3783;52,516415;8058223@N06;marcio.garcia;Marcio Garcia;2020;14 Jul 2007 21:38:12 GMT;12 May 2007 16:57:09 GMT;Sao Paulo, Brazil;http://farm2.static.flickr.com/1398/buddyicons/8058223@N06.jpg;TRUE;FALSE;33;21
973;5579032365;Brandenburger Tor 1988/2007;http://www.flickr.com/photos/refotografie/5579032365/;16;Refotografie - Berlin - Brandenburger Tor - Rephotography -;4;0;1 Apr 2011 13:18:21 GMT;3 Apr 2004 15:46:00 GMT;"<a href=""http://refotografie.pytalhost.at/"" rel=""nofollow"">refotografie.pytalhost.at/</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,376979;52,51607;59830135@N04;refotografie;Frank Mueller;20;6 Mar 2011 14:29:22 GMT;3 Apr 2004 15:46:00 GMT;;http://farm6.static.flickr.com/5017/buddyicons/59830135@N04.jpg;FALSE;FALSE;11;0
974;5578813503;Refotografie - Brandenburger Tor 1945/2005;http://www.flickr.com/photos/refotografie/5578813503/;16;Refotografie - Berlin - Brandenburger Tor -;3;0;1 Apr 2011 10:55:42 GMT;1 Apr 2011 01:55:42 GMT;"<a href=""http://refotografie.pytalhost.at/"" rel=""nofollow"">refotografie.pytalhost.at/</a>";;0;NA;NA;0;FALSE;FALSE;NA;13,377152;52,51622;59830135@N04;refotografie;Frank Mueller;20;6 Mar 2011 14:29:22 GMT;3 Apr 2004 15:46:00 GMT;;http://farm6.static.flickr.com/5017/buddyicons/59830135@N04.jpg;FALSE;FALSE;11;0
975;5578582009;Berlin Touristen am Brandenburger Tor ~ Berlin Tourismus;http://www.flickr.com/photos/berlin-bleibt-berlin/5578582009/;16;Brandenburger Tor - Berlin - Tourist - Tourismus - Berlin Tourist - Berlin Tourismus - Touristen - Stadtf??hrung - Stadtf??hrungen - Stadtf??hrung Berlin - Stadtf??hrungen Berlin - Erlebnis - erleben - Stadt - Stadt Berlin - Berliner - Reisen - Reisen na;19;0;1 Apr 2011 07:58:58 GMT;1 Apr 2011 07:58:58 GMT;F??r den Berlin-Touristen am Brandenburger Tor sind sie sehr unterschiedlich schrill gekleidet und geschminkt. F??r ein Foto mit ihm ist ein kleiner Obulus f?ñllig, deshalb dreht er mir den R??cken zu. Eine Stadtf??hrung in Berlin ist allerdings ein Erle;;0;NA;NA;0;FALSE;FALSE;NA;13,378826;52,516438;60446693@N02;Berlin-bleibt-Berlin.de;Berlin-bleibt-Berlin.de;1721;10 Mar 2011 13:52:46 GMT;28 Feb 2005 23:00:00 GMT;Berlin;http://farm6.static.flickr.com/5052/buddyicons/60446693@N02.jpg;TRUE;FALSE;68;37
976;5578283131;Brandenburger Tor;http://www.flickr.com/photos/dive-angel/5578283131/;16;brandenburger tor - gate - tor - berlin - analog - lomography - lomography cn iso800 - film - sprocket rocket - sprockets - flaggen - usa - DDR - f??r touris - don't need to go there again -;15;16;1 Apr 2011 04:20:11 GMT;12 Mar 2011 09:51:03 GMT;"somehow it looks pretty small :-

I wish all of you a wonderful sunny and warm weekend. 

camera: sprocket rocket
film: lomography CN iso800";B?ñrenkost??m? -;1;NA;NA;0;FALSE;FALSE;NA;13,378295;52,516384;14932826@N05;dive-angel (Karin);Karin M;3787;30 Oct 2007 20:30:47 GMT;28 May 2003 10:02:03 GMT;;http://farm6.static.flickr.com/5257/buddyicons/14932826@N05.jpg;TRUE;FALSE;123;71
977;5573797426;Memorial to the Murdered Jews of Europe;http://www.flickr.com/photos/tompytt/5573797426/;16;Berlin - Deutschland - Germany - Hauptstadt - Metropole - Menschen - people - BrandenburgerTor - Potsdamer Platz - Holocaust - Juden - jew - Br??cke - Spree - Fluss - river - City - Autos - cars - drive - fahren - Ostdeutschland - DDR - east - Gettygerma;25;0;30 Mar 2011 08:16:16 GMT;24 Mar 2011 20:30:39 GMT;The Memorial to the Murdered Jews of Europe (German: Denkmal f??r die ermordeten Juden Europas), also known as the Holocaust Memorial (German: Holocaust-Mahnmal), is a memorial in Berlin to the Jewish victims of the Holocaust, designed by architect Peter;;0;NA;NA;0;FALSE;FALSE;NA;13,377957;52,512836;32489584@N05;Jungleboy*;Thomas Pyttel;739;17 Nov 2008 21:20:07 GMT;14 Nov 2005 12:12:28 GMT;M??nchen, Deutschland;http://farm4.static.flickr.com/3154/buddyicons/32489584@N05.jpg;TRUE;FALSE;278;11
978;5572769660;M?ñrz_2011-147;http://www.flickr.com/photos/thoralf_schade/5572769660/;16;Berlin - Quadriga - Brandenburger Tor - Pariser Platz -;4;0;29 Mar 2011 23:06:15 GMT;26 Mar 2011 13:08:21 GMT;M?ñrz 2011;;0;NA;NA;0;FALSE;FALSE;NA;13,376694;52,518524;29078580@N00;Thoralf Schade;;77476;18 Aug 2005 18:56:11 GMT;4 Dec 1981 07:44:17 GMT;;http://farm1.static.flickr.com/225/buddyicons/29078580@N00.jpg;TRUE;FALSE;19;311
979;5572162435;M?ñrz_2011-142;http://www.flickr.com/photos/thoralf_schade/5572162435/;16;Berlin - Quadriga - Brandenburger Tor - Pariser Platz -;4;0;29 Mar 2011 22:57:50 GMT;26 Mar 2011 12:48:10 GMT;M?ñrz 2011;;0;NA;NA;0;FALSE;FALSE;NA;13,375677;52,518192;29078580@N00;Thoralf Schade;;77476;18 Aug 2005 18:56:11 GMT;4 Dec 1981 07:44:17 GMT;;http://farm1.static.flickr.com/225/buddyicons/29078580@N00.jpg;TRUE;FALSE;19;311
980;5572567478;M?ñrz_2011-100;http://www.flickr.com/photos/thoralf_schade/5572567478/;16;Berlin - Brandenburger Tor - Quadriga -;3;0;29 Mar 2011 21:38:01 GMT;26 Mar 2011 10:57:57 GMT;M?ñrz 2011;;0;NA;NA;0;FALSE;FALSE;NA;13,378252;52,51631;29078580@N00;Thoralf Schade;;77476;18 Aug 2005 18:56:11 GMT;4 Dec 1981 07:44:17 GMT;;http://farm1.static.flickr.com/225/buddyicons/29078580@N00.jpg;TRUE;FALSE;19;311
981;5565040148;ENERGIEWENDE JETZT! Earth Hour 2011 Berlin;http://www.flickr.com/photos/chris_mcroberts/5565040148/;16;Germany - Deutschland - Berlin - Nikon D7000 - Sigma 10-20mm - 10mm - Earth Hour - Earth Hour 2011 Berlin - WWF - WWF-Deutschland - Pariser Platz - Brandenburger Tor -;12;0;27 Mar 2011 17:39:43 GMT;26 Mar 2011 19:56:49 GMT;"Aktion vom WWF-Deutschland zur Earth Hour 2011 in Berlin

<b>Nikon D7000 Ô?? 10mm Ô?? f/5.6 Ô?? 1/13 sec Ô?? ISO 4000 Ô?? Handheld Ô?? Manual</b>";;0;NA;NA;3;FALSE;FALSE;NA;13,377978;52,5163;11573743@N03;Chris Mc Roberts;Chris Mc Roberts;200;1 Sep 2007 15:04:59 GMT;24 Aug 2007 17:35:33 GMT;Bavaria, Germany;http://farm8.static.flickr.com/7084/buddyicons/11573743@N03.jpg;FALSE;FALSE;105;7
982;5562491772;Before & after (Earth Hour);http://www.flickr.com/photos/22593/5562491772/;16;WWF - Berlin - Brandenburger Tor - Earth Hour -;4;3;26 Mar 2011 22:11:41 GMT;26 Mar 2011 22:00:39 GMT;"?® All Rights Reserve
Please do not use or copy my photos without permission.";;0;NA;NA;0;FALSE;FALSE;NA;13,377667;52,516365;59419299@N06;KirschPorter;;86;11 Feb 2011 16:21:45 GMT;6 Jan 2011 14:11:22 GMT;;http://farm6.static.flickr.com/5055/buddyicons/59419299@N06.jpg;FALSE;FALSE;18;14
983;5562451650;Earth Hour;http://www.flickr.com/photos/22593/5562451650/;16;WWF - Berlin - Brandenburger Tor - Earth Hour -;4;1;26 Mar 2011 21:56:55 GMT;26 Mar 2011 19:10:57 GMT;"taken at Earth Hour by WWF

?® All Rights Reserve
Please do not use or copy my photos without permission.";;0;NA;NA;0;FALSE;FALSE;NA;13,377667;52,516365;59419299@N06;KirschPorter;;86;11 Feb 2011 16:21:45 GMT;6 Jan 2011 14:11:22 GMT;;http://farm6.static.flickr.com/5055/buddyicons/59419299@N06.jpg;FALSE;FALSE;18;14
984;5562448044;Earth Hour;http://www.flickr.com/photos/22593/5562448044/;16;WWF - Berlin - Brandenburger Tor - Earth Hour -;4;7;26 Mar 2011 21:55:35 GMT;26 Mar 2011 19:15:27 GMT;"taken at Earth Hour by WWF

?® All Rights Reserve
Please do not use or copy my photos without permission.";;0;NA;NA;0;FALSE;FALSE;NA;13,377667;52,516365;59419299@N06;KirschPorter;;86;11 Feb 2011 16:21:45 GMT;6 Jan 2011 14:11:22 GMT;;http://farm6.static.flickr.com/5055/buddyicons/59419299@N06.jpg;FALSE;FALSE;18;14
985;5561879017;Earth Hour;http://www.flickr.com/photos/22593/5561879017/;16;WWF - Berlin - Brandenburger Tor - Earth Hour -;4;7;26 Mar 2011 21:58:26 GMT;26 Mar 2011 19:33:38 GMT;"taken at Earth Hour by WWF

?® All Rights Reserve
Please do not use or copy my photos without permission.";;0;NA;NA;0;FALSE;FALSE;NA;13,377667;52,516365;59419299@N06;KirschPorter;;86;11 Feb 2011 16:21:45 GMT;6 Jan 2011 14:11:22 GMT;;http://farm6.static.flickr.com/5055/buddyicons/59419299@N06.jpg;FALSE;FALSE;18;14
986;5560707802;Brandenburg gate;http://www.flickr.com/photos/panwitz/5560707802/;16;2011 - Berlin - Brandenburger Tor - Germany - Brandenburg gate - ð?ðÁÐ?ð?ð?ð¢ð©ÐÅ - ð?ðÁÐ?ð?ð©ð¢ - ð?Ð?ð?ð¢ð?ðÁð¢ð?Ð?Ð?ð?Ðüð?ð©ðÁ ð?ð¥Ð?ð¥Ð?ð? - Mitte - Am K?Âllnischen Park - Senatsverwaltung - Stadtentwicklung - Stadtmodell - guessed Berlin - gwB Dr GG;15;6;26 Mar 2011 07:37:52 GMT;24 Mar 2011 17:48:34 GMT;;;0;NA;NA;0;FALSE;FALSE;NA;13,416023;52,51324;57557876@N00;SebastianBerlin;;2150;26 Mar 2006 09:43:49 GMT;31 Dec 1966 23:00:00 GMT;Berlin, Germany;"http://farm1.static.flickr.com/35
987,5557669663,Fu??ball WM 2006,http://www.flickr.com/photos/berlin-bleibt-berlin/5557669663/,16,Fu??ball Weltmeisterschaft 2006 - Brandenburger Tor - Berlin - Pariser Platz - Fu??ball - Fu??ball Berlin - Berliner - Fu??";"ca. 1967:  Blick gegen Brandenburger Tor,"",0,NA,NA,0,false,false,NA,13.385145,52.516804,28907071@N00,risotto al caviale,"",10975,12 Aug 2006 07:54:08 GMT,31 Jan 1864 23:00:00 GMT,"",http://farm1.static.flickr.com/86/buddyicons/28907071@N00.jpg,true,false,";"Berlin,http://www.flickr.com/photos/lelinaaa/5555855984/,16,berlin - guerra - battaglia - cuscini - brandenburger tor - piume -,6,1,24 Mar 2011 13:02:00 GMT,20 Mar 2011 17:26:57 GMT,"","",0,NA,NA,0,false,false,NA,13.379255,52.516495,39593938@N04,Ô?ÑLelina";0;0
